32.0,40.6,Bolu
32.0,40.8,Bolu
32.0,41.0,Bolu
32.0,41.2,Zonguldak
32.0,41.4,Zonguldak
32.2,36.4,Antalya
32.2,36.6,Antalya
32.2,36.8,Antalya
32.2,37.0,Konya
32.2,37.2,Konya
32.2,37.4,Konya
32.2,37.6,Konya
32.2,37.8,Konya
32.2,38.0,Konya
32.2,38.2,Konya
32.2,38.4,Konya
32.2,38.6,Konya
32.2,38.8,Konya
32.2,40.6,Bolu
32.2,40.8,Bolu
32.2,41.0,Bolu
32.2,41.2,Çanakkale
32.2,41.4,Zonguldak
32.2,41.6,Bartın
32.4,36.2,Antalya
32.4,36.4,Antalya
32.4,36.6,Antalya
32.4,36.8,Konya
32.4,37.0,Konya
32.4,37.2,Konya
32.4,37.4,Konya
32.4,37.6,Konya
32.4,37.8,Konya
32.4,38.0,Konya
32.4,38.2,Konya
32.4,38.4,Konya
32.4,38.6,Konya
32.4,38.8,Konya
32.4,40.6,Bolu
32.4,40.8,Bolu
32.4,41.0,Karabük
32.4,41.2,Çanakkale
32.4,41.4,Bartın
32.4,41.6,Bartın
32.6,36.2,Mersin
32.6,36.4,Mersin
32.6,36.6,Karaman
32.6,36.8,Karaman
32.6,37.0,Konya
32.6,37.2,Konya
32.6,37.4,Konya
32.6,37.6,Konya
32.6,37.8,Konya
32.6,38.0,Konya
32.6,38.2,Konya
32.6,38.4,Konya
32.6,38.6,Konya
32.6,38.8,Konya
32.6,39.0,Konya
32.6,40.8,Çankırı
32.6,41.0,Karabük
32.6,41.2,Karabük
32.6,41.4,Bartın
32.6,41.6,Bartın
32.6,41.8,Bartın
32.8,36.0,Mersin
32.8,36.2,Mersin
32.8,36.4,Mersin
32.8,36.6,Karaman
32.8,36.8,Karaman
32.8,37.0,Karaman
32.8,37.2,Karaman
32.8,37.4,Konya
32.8,37.6,Konya
32.8,37.8,Konya
32.8,38.0,Konya
32.8,38.2,Konya
32.8,38.4,Konya
32.8,38.6,Konya
32.8,38.8,Konya
32.8,40.8,Çankırı
32.8,41.0,Karabük
32.8,41.2,Karabük
32.8,41.4,Karabük
32.8,41.6,Bartın
32.8,41.8,Kastamonu
33.0,36.2,Mersin
33.0,36.4,Mersin
33.0,36.6,Karaman
33.0,37.0,Karaman
33.0,37.2,Karaman
33.0,37.4,Karaman
33.0,37.6,Konya
33.0,37.8,Konya
33.0,38.0,Konya
33.0,38.2,Konya
33.0,38.4,Konya
33.0,38.6,Konya
33.0,38.8,Konya
33.0,40.6,Çankırı
33.0,40.8,Çankırı
33.0,41.0,Tunceli
33.0,41.2,Kastamonu
33.0,41.4,Karabük
33.0,41.6,Kayseri
33.0,41.8,Kastamonu
33.2,36.2,Yozgat
33.2,36.4,Mersin
33.2,37.0,Karaman
33.2,37.2,Karaman
33.2,37.4,Karaman
33.2,37.6,Konya
33.2,37.8,Konya
33.2,38.0,Konya
33.2,38.2,Konya
33.2,38.4,Konya
33.2,38.6,Konya
33.2,40.6,Çankırı
33.2,40.8,Çankırı
33.2,41.0,Çankırı
33.2,41.2,Kastamonu
33.2,41.4,Kastamonu
33.2,41.6,Kayseri
33.2,41.8,Kastamonu
33.4,36.2,Yozgat
33.4,36.4,Mersin
33.4,37.0,Karaman
33.4,37.2,Karaman
33.4,37.4,Karaman
33.4,37.6,Konya
33.4,37.8,Konya
33.4,38.0,Konya
33.4,38.2,Aksaray
33.4,38.4,Aksaray
33.4,38.6,Aksaray
33.4,40.4,Çankırı
33.4,40.6,Çankırı
33.4,40.8,Çankırı
33.4,41.0,Kastamonu
33.4,41.2,Kastamonu
33.4,41.4,Kastamonu
33.4,41.6,Kastamonu
33.4,41.8,Kastamonu
33.6,36.2,Mersin
33.6,36.4,Mersin
33.6,37.0,Mersin
33.6,37.2,Karaman
33.6,37.4,Karaman
33.6,37.6,Konya
33.6,37.8,Konya
33.6,38.0,Konya
33.6,38.2,Aksaray
33.6,38.4,Aksaray
33.6,38.6,Aksaray
33.6,39.2,Kırşehir
33.6,39.4,Kırşehir
33.6,39.6,Kırıkkale
33.6,40.4,Çankırı
33.6,40.6,Çankırı
33.6,40.8,Çankırı
33.6,41.0,Çankırı
33.6,41.2,Kastamonu
33.6,41.4,Kastamonu
33.6,41.6,Kastamonu
33.6,41.8,Kastamonu
33.8,36.4,Mersin
33.8,36.6,Mersin
33.8,36.8,Mersin
33.8,37.0,Mersin
33.8,37.2,Karaman
33.8,37.4,Karaman
33.8,37.6,Konya
33.8,37.8,Konya
33.8,38.0,Konya
33.8,38.2,Aksaray
33.8,38.4,Aksaray
33.8,38.6,Aksaray
33.8,38.8,Aksaray
33.8,39.2,Kırşehir
33.8,39.4,Kırşehir
33.8,39.6,Kırıkkale
33.8,40.2,Kırıkkale
33.8,40.4,Çankırı
33.8,40.6,Çankırı
33.8,40.8,Çankırı
33.8,41.0,Çankırı
33.8,41.2,Kastamonu
33.8,41.4,Kastamonu
33.8,41.6,Kastamonu
33.8,41.8,Kastamonu
34.0,36.4,Mersin
34.0,36.6,Mersin
34.0,36.8,Mersin
34.0,37.0,Mersin
34.0,37.2,Karaman
34.0,37.4,Karaman
34.0,37.6,Zonguldak
34.0,37.8,Zonguldak
34.0,38.2,Aksaray
34.0,38.4,Aksaray
34.0,38.6,Aksaray
34.0,38.8,Aksaray
34.0,39.0,Kırşehir
34.0,39.2,Kırşehir
34.0,39.4,Kırşehir
34.0,39.6,Kırşehir
34.0,39.8,Kırıkkale
34.0,40.0,Kırıkkale
34.0,40.2,Çorum
34.0,40.4,Çankırı
34.0,40.6,Çankırı
34.0,40.8,Çankırı
34.0,41.0,Kastamonu
34.0,41.2,Kastamonu
34.0,41.4,Kastamonu
34.0,41.6,Kastamonu
34.0,41.8,Kastamonu
34.2,36.6,Mersin
34.2,36.8,Mersin
34.2,37.0,Mersin
34.2,37.2,Karaman
34.2,37.4,Konya
34.2,37.6,Zonguldak
34.2,37.8,Zonguldak
34.2,38.0,Niğde
34.2,38.2,Aksaray
34.2,38.4,Aksaray
34.2,38.6,Aksaray
34.2,38.8,Çorum
34.2,39.0,Kırşehir
34.2,39.2,Kırşehir
34.2,39.4,Kırşehir
34.2,39.6,Kırşehir
34.2,39.8,Yozgat
34.2,40.0,Çorum
34.2,40.2,Çorum
34.2,40.4,Çorum
34.2,40.6,Çorum
34.2,40.8,Çorum
34.2,41.0,Kastamonu
34.2,41.2,Kastamonu
34.2,41.4,Kastamonu
34.2,41.6,Kastamonu
34.2,41.8,Kastamonu
34.4,36.8,Mersin
34.4,37.0,Mersin
34.4,37.2,Mersin
34.4,37.4,Konya
34.4,37.6,Niğde
34.4,38.2,Niğde
34.4,38.4,Aksaray
34.4,38.6,Nevşehir
34.4,39.0,Kırşehir
34.4,39.2,Kırşehir
34.4,39.4,Kırşehir
34.4,39.6,Kırşehir
34.4,39.8,Yozgat
34.4,40.0,Çorum
34.4,40.2,Çorum
34.4,40.4,Çorum
34.4,40.6,Çorum
34.4,40.8,Çorum
34.4,41.0,Çorum
34.4,41.2,Çorum
34.4,41.4,Kastamonu
34.4,41.6,Kastamonu
34.4,41.8,Sinop
34.6,36.8,Mersin
34.6,37.0,Mersin
34.6,37.2,Mersin
34.6,37.4,Niğde
34.6,37.6,Niğde
34.6,38.0,Niğde
34.6,38.2,Niğde
34.6,39.4,Kırşehir
34.6,39.6,Yozgat
34.6,40.0,Çorum
34.6,40.2,Çorum
34.6,40.4,Çorum
34.6,40.6,Çorum
34.6,40.8,Çorum
34.6,41.0,Çorum
34.6,41.2,Çorum
34.6,41.4,Sinop
34.6,41.6,Sinop
34.6,41.8,Sinop
34.8,36.8,Mersin
34.8,37.0,Mersin
34.8,37.2,Mersin
34.8,37.4,Adana
34.8,37.6,Niğde
34.8,38.0,Niğde
34.8,38.2,Niğde
34.8,39.4,Yozgat
34.8,39.6,Yozgat
34.8,39.8,Yozgat
34.8,40.0,Çorum
34.8,40.2,Çorum
34.8,40.4,Çorum
34.8,40.6,Çorum
34.8,40.8,Çorum
34.8,41.0,Çorum
34.8,41.2,Çorum
34.8,41.4,Sinop
34.8,41.6,Sinop
34.8,41.8,Sinop
35.0,36.8,Mersin
35.0,37.0,Mersin
35.0,37.2,Adana
35.0,37.4,Adana
35.0,37.6,Adana
35.0,37.8,Niğde
35.0,38.0,Niğde
35.0,38.2,Niğde
